recency,history,mens,womens,newbie,visit,conversion,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,history_segment_1) $0 - $100,history_segment_2) $100 - $200,history_segment_3) $200 - $350,history_segment_4) $350 - $500,history_segment_5) $500 - $750,"history_segment_6) $750 - $1,000","history_segment_7) $1,000 +",treatment,spend
1,35.28,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
5,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
4,293.88,0,1,0,1,0,,,,,,,,,,,,,,0,0.0
10,51.05,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
4,29.99,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,44.73,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
8,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
4,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
9,52.1,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
12,31.21,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
3,166.94,0,1,1,1,0,,,,,,,,,,,,,,1,0.0
11,140.42,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
5,651.67,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
7,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
1,367.96,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
2,1269.65,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,423.28,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
1,79.24,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,118.64,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,402.4,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
11,216.96,0,1,1,1,0,,,,,,,,,,,,,,1,0.0
3,455.67,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
1,424.77,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
11,101.4,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,123.38,0,1,0,1,0,,,,,,,,,,,,,,0,0.0
11,164.01,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,103.27,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
5,92.74,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
9,34.78,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
7,189.34,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
9,61.11,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
1,501.99,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
4,29.99,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
7,42.11,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,54.03,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
4,1187.37,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
2,436.97,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
3,51.91,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
5,29.99,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
4,344.1,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
8,69.79,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
6,247.23,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
8,29.99,0,1,0,1,0,,,,,,,,,,,,,,0,0.0
1,172.98,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
7,213.26,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,146.0,0,1,1,1,0,,,,,,,,,,,,,,1,0.0
6,30.55,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
1,522.4,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
3,754.7,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
2,193.64,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
9,319.04,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
8,263.97,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
8,247.15,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
2,203.35,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
3,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
3,148.06,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
11,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
1,400.33,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
5,171.71,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
6,93.61,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
3,229.17,1,1,0,1,0,,,,,,,,,,,,,,1,0.0
1,777.73,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
10,190.45,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
9,163.23,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
5,255.72,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
7,317.42,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
1,29.99,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
9,284.17,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
1,170.16,0,1,0,1,0,,,,,,,,,,,,,,0,0.0
9,29.99,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
8,72.05,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,438.73,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
12,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
3,325.55,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,310.33,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
11,29.99,0,1,0,1,0,,,,,,,,,,,,,,0,0.0
10,149.57,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
3,86.41,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
5,185.65,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,581.74,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,54.72,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
5,196.61,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
12,98.77,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
9,29.99,0,1,0,1,0,,,,,,,,,,,,,,0,0.0
4,29.99,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
9,280.48,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
9,63.02,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
2,289.72,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
2,910.62,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
3,74.18,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
2,81.45,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
2,494.44,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
2,42.64,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
1,72.2,1,0,1,1,1,,,,,,,,,,,,,,1,276.67
1,350.7,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
9,111.17,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
11,249.11,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
6,449.22,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
5,399.7,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
1,374.65,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
3,595.28,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
6,207.58,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
4,320.6,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
11,29.99,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
4,1307.99,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
4,178.69,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
3,53.28,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
7,640.58,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
12,119.08,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
4,108.98,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,198.51,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
5,159.44,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
1,330.02,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
5,31.22,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
4,112.26,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,45.21,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
2,317.76,1,1,0,0,0,,,,,,,,,,,,,,0,0.0
4,313.77,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
6,436.28,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
2,29.99,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
1,29.99,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
10,97.85,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
5,680.08,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
10,606.05,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
4,255.18,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
10,71.85,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
2,426.94,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
11,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
3,85.17,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
10,29.99,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
10,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
1,166.64,0,1,1,1,0,,,,,,,,,,,,,,0,0.0
2,605.1,1,1,1,1,0,,,,,,,,,,,,,,1,0.0
5,189.36,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
1,129.14,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,328.52,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
8,261.4,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
1,559.63,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
6,154.7,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
7,143.42,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,334.55,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
8,224.2,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
1,68.72,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
3,696.79,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
6,29.99,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
3,102.68,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
3,29.99,1,0,1,1,0,,,,,,,,,,,,,,0,0.0
6,97.72,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
11,487.39,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
9,746.98,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
10,35.66,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
1,75.64,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
6,741.23,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
8,255.47,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
6,365.91,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
9,227.49,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
12,69.96,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
11,418.89,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
2,196.41,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
9,29.99,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,98.64,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
1,298.79,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
6,62.47,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
8,199.54,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
4,151.19,1,0,1,1,0,,,,,,,,,,,,,,1,0.0
8,177.29,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
1,296.07,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
3,169.4,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
1,95.58,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
6,116.45,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,95.92,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
4,666.68,1,1,1,1,0,,,,,,,,,,,,,,1,0.0
7,434.45,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
1,245.35,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
9,97.66,0,1,1,1,0,,,,,,,,,,,,,,1,0.0
1,495.83,1,1,0,0,0,,,,,,,,,,,,,,0,0.0
7,178.88,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
10,157.96,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
5,29.99,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
4,225.17,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
9,243.92,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
11,403.04,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
3,298.82,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
3,48.81,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
3,828.7,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
11,34.85,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
3,140.85,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
6,231.14,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
7,29.99,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
2,315.47,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
4,438.07,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
5,255.23,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
8,520.09,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
11,220.98,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
4,614.13,1,1,1,1,0,,,,,,,,,,,,,,0,0.0
6,162.98,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
6,92.66,1,0,1,1,0,,,,,,,,,,,,,,1,0.0
3,153.52,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,221.24,1,1,0,0,0,,,,,,,,,,,,,,0,0.0
1,88.74,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
6,125.16,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
3,391.45,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
11,442.97,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
3,216.21,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
1,385.64,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
10,92.08,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,263.81,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
2,214.76,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,498.1,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
8,278.49,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
9,248.13,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
9,430.54,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
10,358.49,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
9,29.99,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
12,41.57,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
10,470.48,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
1,45.93,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
4,59.42,1,0,1,1,0,,,,,,,,,,,,,,0,0.0
3,1030.79,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
4,1011.91,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
9,108.45,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
7,97.94,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
5,37.69,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
3,134.8,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
2,509.37,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
9,112.23,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
3,80.43,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
9,900.73,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
2,158.27,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
5,407.09,1,1,0,0,0,,,,,,,,,,,,,,0,0.0
2,138.09,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
4,32.58,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
9,522.53,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
9,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
7,257.45,0,1,1,1,0,,,,,,,,,,,,,,1,0.0
1,1126.46,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
12,77.92,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
9,83.34,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
3,135.62,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
4,374.56,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
5,179.87,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
12,29.99,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,43.84,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
10,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
4,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
1,1173.86,0,1,1,1,1,,,,,,,,,,,,,,1,60.9
3,57.21,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
8,42.68,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
5,64.46,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
7,119.52,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
6,87.7,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
2,52.86,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
5,45.34,0,1,1,1,0,,,,,,,,,,,,,,1,0.0
2,103.33,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
11,74.27,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
9,341.28,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
2,54.8,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
1,463.87,0,1,0,1,0,,,,,,,,,,,,,,0,0.0
10,86.25,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
12,90.8,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
5,405.38,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
4,63.31,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
2,695.29,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
10,49.0,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
3,132.18,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
1,723.38,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
8,29.99,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
11,162.44,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
11,337.2,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
1,305.03,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
7,51.39,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
4,269.07,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
10,287.51,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
12,32.74,1,0,1,1,0,,,,,,,,,,,,,,1,0.0
10,109.34,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
4,155.55,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
3,59.91,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
6,56.32,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
8,501.95,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
11,1014.47,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
3,85.07,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
7,109.37,0,1,0,1,0,,,,,,,,,,,,,,0,0.0
3,61.01,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
8,865.23,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
3,213.05,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
5,158.68,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
1,75.26,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
9,258.47,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
6,234.47,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
4,232.76,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
9,272.39,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
10,58.44,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
9,29.99,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
3,80.6,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
6,147.63,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
8,78.73,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
4,29.99,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
6,29.99,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
7,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
9,50.08,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
10,29.99,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
2,558.4,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
8,310.99,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
6,106.84,1,0,1,1,0,,,,,,,,,,,,,,0,0.0
5,372.81,1,1,0,0,0,,,,,,,,,,,,,,0,0.0
10,56.3,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,42.74,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
10,185.55,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
4,140.79,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
3,760.11,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,827.82,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
4,215.36,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
8,174.96,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
10,91.16,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
7,70.35,0,1,0,1,0,,,,,,,,,,,,,,0,0.0
2,183.92,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
3,314.67,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
1,164.95,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
6,109.59,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
2,407.3,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
2,1011.05,1,1,1,1,0,,,,,,,,,,,,,,1,0.0
5,29.99,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
9,179.6,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,112.17,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
8,102.34,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
11,162.32,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
9,245.55,1,1,0,1,0,,,,,,,,,,,,,,1,0.0
6,216.02,1,0,1,1,0,,,,,,,,,,,,,,1,0.0
2,156.48,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
2,156.29,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
1,504.83,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
9,184.99,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
4,157.02,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
9,70.75,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
11,67.63,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
6,188.86,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
4,363.6,1,1,0,0,0,,,,,,,,,,,,,,0,0.0
2,611.8,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
4,161.45,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
9,101.1,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
7,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
1,198.71,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
9,29.99,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
6,105.67,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
2,2181.34,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
3,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
3,718.13,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,303.69,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
5,230.93,1,1,0,0,0,,,,,,,,,,,,,,0,0.0
9,379.06,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
4,533.62,1,1,1,1,1,,,,,,,,,,,,,,0,90.42
8,272.47,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
6,599.72,0,1,1,1,0,,,,,,,,,,,,,,1,0.0
5,29.99,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
3,87.27,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
3,29.99,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
3,315.79,1,0,1,1,0,,,,,,,,,,,,,,1,0.0
8,143.75,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
10,579.8,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
9,184.23,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
9,107.27,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,29.99,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
12,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
1,394.83,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
2,54.22,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
8,803.59,1,1,1,1,0,,,,,,,,,,,,,,0,0.0
9,38.57,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
10,143.37,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
1,208.52,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,119.63,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
5,33.74,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
10,152.52,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
5,99.77,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
9,79.4,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
10,238.97,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
1,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
2,379.51,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,225.14,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
6,993.25,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
8,138.18,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
3,250.76,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
10,244.92,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
7,188.34,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
2,231.9,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
4,351.13,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
10,39.18,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
11,85.04,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
7,117.81,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
4,295.53,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
4,224.91,1,1,0,1,0,,,,,,,,,,,,,,1,0.0
11,77.67,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
4,287.82,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
12,94.25,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
